ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
866,Maruti Wagon R VXI,Hyderabad,2013,67263,Petrol,Manual,First,18.9,998,67.1,5,3.6,Maruti
4812,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,67234.19369,Diesel,Manual,First,14,2179,138.1,7,8,Tata
1821,Volkswagen Vento Petrol Highline,Pune,2012,67200,Petrol,Manual,First,15.04,1598,103.6,5,3.9,Volkswagen
4990,Maruti Zen LXi - BS III,Pune,2006,67196,Petrol,Manual,First,17.3,993,60,5,1.25,Maruti
3174,BMW 3 Series 320d,Kochi,2012,67163.8152,Diesel,Automatic,First,22.69,1995,190,5,11.5,BMW
82,Maruti Alto LXi BSIII,Hyderabad,2012,67147,Petrol,Manual,First,19.7,796,46.3,5,2.6,Maruti
900,Chevrolet Tavera LT 9 Str BS IV,Kolkata,2012,67132,Diesel,Manual,First,13.58,2499,78,9,4.75,Chevrolet
791,Skoda Superb Elegance 2.0 TDI CR AT,Pune,2012,67094.05228,Diesel,Automatic,First,17.2,1968,138.1,5,8.5,Skoda
3953,Volkswagen Passat Diesel Highline 2.0 TDI,Hyderabad,2011,67080.6536,Diesel,Automatic,First,18.33,1968,167.7,5,7.5,Volkswagen
910,Chevrolet Beat Diesel LT,Bangalore,2012,67059.62337,Diesel,Manual,First,25.44,936,57.6,5,2.65,Chevrolet
453,Honda City i-VTEC V,Delhi,2011,67031,Petrol,Manual,First,17.4,1497,117.3,5,4,Honda
1812,Audi A4 2.0 TDI,Delhi,2013,67000,Diesel,Automatic,First,16.55,1968,147.51,5,14.5,Audi
2504,BMW 3 Series 320d,Mumbai,2010,67000,Diesel,Automatic,First,22.69,1995,190,5,9.25,BMW
882,Honda Jazz 1.5 VX i DTEC,Hyderabad,2015,67000,Diesel,Manual,First,27.3,1498,98.6,5,6.9,Honda
4517,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),Bangalore,2014,67000,Diesel,Manual,First,23,1396,90,5,5.5,Hyundai
3901,Hyundai Santro GS zipDrive - Euro II,Chennai,2002,67000,Petrol,Manual,Third,15,999,62,5,1.2,Hyundai
168,Hyundai Verna 1.6 SX,Bangalore,2012,67000,Diesel,Manual,First,22.32,1582,126.32,5,6.25,Hyundai
4322,Hyundai Verna 1.6 SX,Delhi,2011,67000,Diesel,Manual,First,22.32,1582,126.32,5,3.8,Hyundai
115,Hyundai Verna 1.6 SX VTVT,Hyderabad,2014,67000,Petrol,Manual,First,17.01,1591,121.3,5,5.6,Hyundai
1884,Mahindra TUV 300 T8,Pune,2016,67000,Diesel,Manual,First,18.49,1493,100,7,6.3,Mahindra
2542,Mahindra XUV500 W8 2WD,Ahmedabad,2014,67000,Diesel,Manual,Second,15.1,2179,140,7,7.2,Mahindra
4391,Maruti A-Star Vxi,Pune,2010,67000,Petrol,Manual,First,19,998,66.1,5,2,Maruti
219,Maruti Ertiga Paseo VDI,Delhi,2016,67000,Diesel,Manual,First,20.77,1248,88.7,7,6.75,Maruti
474,Maruti Ritz VXi,Chennai,2011,67000,Petrol,Manual,Second,18.5,1197,85.8,5,2.25,Maruti
3881,Renault Duster 85PS Diesel RxL Option,Mumbai,2015,67000,Diesel,Manual,Second,19.87,1461,83.8,5,7,Renault
1686,Skoda Superb Elegance 1.8 TSI AT,Mumbai,2010,67000,Petrol,Automatic,First,13.7,1798,157.75,5,4.7,Skoda
4780,Tata Indica Vista Quadrajet LS,Hyderabad,2014,67000,Diesel,Manual,First,22.3,1248,74,5,2.5,Tata
2565,Toyota Camry Hybrid,Delhi,2014,67000,Petrol,Automatic,First,19.16,2494,158.2,5,18.75,Toyota
1098,Toyota Corolla H4,Bangalore,2005,67000,Petrol,Automatic,Second,11.3,1794,125,5,2.45,Toyota
3724,Toyota Innova Crysta 2.4 VX MT,Hyderabad,2017,67000,Diesel,Manual,First,13.68,2393,147.8,7,16.5,Toyota
4929,Volkswagen Jetta 2012-2014 2.0L TDI Comfortline,Kolkata,2012,67000,Diesel,Manual,First,19.33,1968,138.1,5,5,Volkswagen
1497,Ford Ecosport 1.5 DV5 MT Titanium,Kolkata,2013,66940.15338,Diesel,Manual,First,22.7,1498,89.84,5,4.9,Ford
581,Hyundai Verna 1.6 SX VTVT (O),Coimbatore,2013,66930,Petrol,Manual,First,17.1,1591,121.3,5,6.15,Hyundai
4528,Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,66882,Diesel,Automatic,First,17.68,1968,174.33,5,25.02,Audi
192,BMW 5 Series 2007-2010 525d Sedan,Delhi,2012,66877.10784,Diesel,Automatic,Second,16.73,2495,218,5,15.5,BMW
615,Hyundai Getz GLE,Coimbatore,2007,66800,Petrol,Manual,First,15.3,1341,83,5,2.2,Hyundai
3070,Hyundai i10 Magna,Mumbai,2011,66684.25051,Petrol,Manual,First,20.36,1197,78.9,5,2.65,Hyundai
2505,Maruti Omni 8 Seater BSII,Jaipur,2004,66624,Petrol,Manual,Third,19.7,796,35,8,0.85,Maruti
3180,Toyota Innova Crysta 2.8 ZX AT,Kolkata,2016,66618,Diesel,Automatic,First,11.36,2755,171.5,7,15.49,Toyota
3249,Land Rover Range Rover 3.6 TDV8 Vogue SE Diesel,Bangalore,2012,66538,Diesel,Automatic,First,10.2,4367,308,7,70,Land
1222,Hyundai EON Era Plus,Pune,2015,66510,Petrol,Manual,First,21.1,814,55.2,5,2.95,Hyundai
1763,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2015,66507,Petrol,Automatic,Second,19,1199,88.7,5,5.43,Honda
2780,Honda City i DTEC V,Delhi,2014,66500,Diesel,Manual,First,26,1498,98.6,5,5.7,Honda
4547,Renault Pulse RxL,Hyderabad,2014,66498.15157,Diesel,Manual,First,23.08,1461,63.12,5,3.4,Renault
1856,Hyundai Verna 1.4 CRDi GL,Kolkata,2012,66491.38955,Diesel,Manual,First,24.8,1396,88.7,5,4.1,Hyundai
2845,Ford Ikon 1.3 Flair,Kochi,2009,66484,Petrol,Manual,First,13.8,1299,70,5,1.65,Ford
1906,Hyundai Santro GLS II - Euro II,Kochi,2012,66400,Petrol,Manual,First,15,999,62,5,2.66,Hyundai
4340,Tata Indica Vista Quadrajet LS,Chennai,2012,66398.60506,Diesel,Manual,Second,22.3,1248,74,5,1.95,Tata
3492,Honda City i DTEC VX,Jaipur,2015,66339,Diesel,Manual,Second,25.1,1498,98.6,5,6.9,Honda
2357,Hyundai Grand i10 CRDi SportZ Edition,Kochi,2015,66337,Diesel,Manual,First,24,1120,70,5,4.96,Hyundai
2511,Renault Duster 85PS Diesel RxL,Delhi,2013,66314,Diesel,Manual,First,19.87,1461,83.8,5,5.5,Renault
2764,Honda City i DTEC SV,Hyderabad,2014,66309.3984,Diesel,Manual,First,26,1498,98.6,5,6.75,Honda
2311,Mahindra XUV500 W10 AWD,Coimbatore,2016,66296,Diesel,Manual,First,16,2179,140,7,15.96,Mahindra
2290,Skoda Fabia 1.2L Diesel Classic,Hyderabad,2010,66285,Diesel,Manual,First,19.5,1199,75,5,3,Skoda
4975,Honda City 1.5 V MT,Coimbatore,2012,66245,Petrol,Manual,First,17,1497,118,5,5.68,Honda
728,Hyundai Verna 1.6 SX,Kolkata,2011,66221.15047,Diesel,Manual,First,22.32,1582,126.32,5,3.9,Hyundai
412,Tata Manza Aura Quadrajet BS IV,Jaipur,2011,66192.27216,Diesel,Manual,Second,21.12,1248,88.8,5,1.8,Tata
1373,Jaguar XF 2.2 Litre Luxury,Mumbai,2013,66164.20406,Diesel,Automatic,First,16.36,2179,187.7,5,26.75,Jaguar
2197,Maruti A-Star Vxi,Hyderabad,2009,66149,Petrol,Manual,First,19,998,66.1,5,2.45,Maruti
2746,Ford Figo Diesel Titanium,Jaipur,2010,66123,Diesel,Manual,Second,20,1399,68,5,2.1,Ford
3786,Skoda Rapid 1.5 TDI AT Elegance,Kochi,2015,66122,Diesel,Automatic,First,21.66,1498,103.52,5,5.96,Skoda
1037,Hyundai i10 Magna,Ahmedabad,2014,66117.7141,Petrol,Manual,First,20.36,1197,78.9,5,3.75,Hyundai
1011,Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,66079.51636,Diesel,Manual,First,23.9,1582,126.2,5,6.99,Hyundai
3385,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66035,Diesel,Manual,First,22.07,1199,73.9,5,2.49,Volkswagen
991,Hyundai Verna SX CRDi AT,Pune,2012,66017.1389,Diesel,Automatic,First,19.08,1582,126.32,5,6,Hyundai
1162,Maruti SX4 ZXI MT BSIV,Kochi,2013,66012,Petrol,Manual,First,15.5,1586,103.3,5,4.15,Maruti
2888,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,2014,66005.05123,Diesel,Manual,First,25.01,1498,89.75,5,5.65,Ford
2163,BMW 3 Series 320d Highline,Mumbai,2008,66000,Diesel,Automatic,Second,16.07,1995,181,5,7.25,BMW
1403,BMW 7 Series 2007-2012 740Li,Pune,2010,66000,Petrol,Automatic,Second,8.45,2979,321,5,10.75,BMW
3198,BMW X1 sDrive20d,Pune,2012,66000,Diesel,Automatic,Second,17.05,1995,184,5,11.5,BMW
3260,BMW X5 xDrive 30d,Mumbai,2012,66000,Diesel,Automatic,First,15.3,2993,258,5,21,BMW
978,Honda Amaze S i-Dtech,Delhi,2014,66000,Diesel,Manual,First,25.8,1498,98.6,5,3.5,Honda
3334,Honda City 1.5 S MT,Pune,2012,66000,Petrol,Manual,Second,17,1497,118,5,4.45,Honda
931,Honda City 1.5 V MT,Bangalore,2011,66000,Petrol,Manual,First,17,1497,118,5,4.9,Honda
4982,Honda City i DTEC S,Ahmedabad,2014,66000,Diesel,Manual,First,26,1498,98.6,5,5.7,Honda
3213,Honda CR-V 2.4 4WD AT,Bangalore,2006,66000,Petrol,Automatic,Second,10.1,2354,152,5,3.9,Honda
1022,Hyundai i20 2015-2017 Asta,Pune,2009,66000,Petrol,Manual,Second,17,1197,80,5,2.7,Hyundai
93,Hyundai Verna 1.6 CRDi EX AT,Delhi,2013,66000,Diesel,Automatic,First,22.32,1582,126.3,5,5.7,Hyundai
3938,Maruti Alto LXi BSIII,Hyderabad,2008,66000,Petrol,Manual,First,19.7,796,46.3,5,1.7,Maruti
4850,Maruti Ciaz VDi Plus SHVS,Delhi,2016,66000,Diesel,Manual,First,28.09,1248,88.5,5,6.4,Maruti
4631,Maruti SX4 Vxi BSIV,Mumbai,2010,66000,Petrol,Manual,Second,16.51,1586,103.2,5,2.46,Maruti
3927,Mercedes-Benz M-Class ML 250 CDI,Jaipur,2014,66000,Diesel,Automatic,First,15.26,2143,203.2,5,30,Mercedes-Benz
2646,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,Diesel,Manual,First,20.14,1498,88,5,4.91,Volkswagen
2830,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000,Diesel,Manual,First,22.07,1199,73.9,5,2.49,Volkswagen
2228,Volkswagen Polo Petrol Trendline 1.2L,Bangalore,2011,66000,Petrol,Manual,Second,16.47,1198,73.9,5,3.6,Volkswagen
225,Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,Petrol,Manual,First,15.8,1598,105,5,2.75,Volkswagen
531,Volkswagen Vento Petrol Highline,Pune,2011,66000,Petrol,Manual,First,15.04,1598,103.6,5,4.25,Volkswagen
2011,Tata Indica Vista Quadrajet LS,Kolkata,2012,65973.70276,Diesel,Manual,Second,22.3,1248,74,5,1.2,Tata
1043,Audi Q7 35 TDI Quattro Premium Plus,Mumbai,2015,65938,Diesel,Automatic,Second,12.07,2967,241.4,7,38,Audi
1155,Ford Ecosport 1.5 DV5 MT Trend,Kochi,2015,65925,Diesel,Manual,Second,22.7,1498,89.84,5,5.49,Ford
4628,Maruti 800 DX BSII,Pune,2000,65924.43629,Petrol,Manual,First,16.1,796,37,4,0.55,Maruti
2308,Maruti Alto LXi BSIII,Bangalore,2011,65833.76912,Petrol,Manual,First,19.7,796,46.3,5,2.39,Maruti
216,Hyundai i10 Era,Coimbatore,2013,65807,Petrol,Manual,First,19.81,1086,68.05,5,3.39,Hyundai
4587,Honda City i DTEC S,Coimbatore,2017,65792,Diesel,Manual,First,26,1498,98.6,5,8.11,Honda
4012,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,65780.02708,Diesel,Manual,First,22.07,1199,73.9,5,4.2,Volkswagen
1660,Maruti Wagon R LX BSIII,Delhi,2006,65771,Petrol,Manual,Second,17.3,1061,64,5,0.75,Maruti
583,Hyundai Xcent 1.2 VTVT S,Coimbatore,2015,65743,Petrol,Manual,First,20.14,1197,81.86,5,6.2,Hyundai
6,Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,65738.38046,Diesel,Automatic,First,20,1968,138.1,5,6.95,Skoda
3807,Honda City 1.5 V MT,Delhi,2010,65703.96507,Petrol,Manual,First,17,1497,118,5,3.5,Honda
2533,Mahindra XUV500 W8 2WD,Delhi,2014,65702.38594,Diesel,Manual,First,15.1,2179,140,7,8,Mahindra
350,Renault Duster 85PS Diesel RxL,Coimbatore,2015,65668,Diesel,Manual,First,19.87,1461,83.8,5,5.53,Renault
3612,Audi A4 2.0 TDI Multitronic,,2012,65664,Diesel,Automatic,First,16.55,1968,140,5,13.5,Audi
4976,Maruti Swift VDI,Delhi,2013,65650,Diesel,Manual,First,28.4,1248,74,5,3.85,Maruti
385,Maruti Wagon R LXI CNG,Pune,2013,65648.82136,CNG,Manual,First,26.6,998,58.16,5,3.25,Maruti
3003,Volkswagen Polo Diesel Trendline 1.2L,Jaipur,2012,65634,Diesel,Manual,First,22.07,1199,73.9,5,3.5,Volkswagen
1384,Honda Accord 2.4 Elegance M/T,Hyderabad,2010,65622.98695,Petrol,Manual,First,10.2,2354,180,5,5.95,Honda
1768,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2012,65610.06616,Diesel,Manual,First,22.07,1199,73.9,5,3.9,Volkswagen
1161,Maruti Wagon R LXI CNG,Mumbai,2013,65592.16772,CNG,Manual,First,26.6,998,58.16,5,3.15,Maruti
470,Maruti A-Star Lxi,Delhi,2010,65578.82774,Petrol,Manual,First,19,998,66.1,5,2,Maruti
3581,Toyota Corolla Altis 1.8 G,Mumbai,2010,65565.81147,Petrol,Manual,First,14.28,1798,138.03,5,4.5,Toyota
3155,Ford Figo Diesel EXI,Hyderabad,2015,65542,Diesel,Manual,First,20,1399,68,5,3.8,Ford
2875,Maruti Alto Green LXi (CNG),Delhi,2012,65537,CNG,Manual,First,26.83,796,38.4,5,2.1,Maruti
2952,Chevrolet Enjoy TCDi LS 8 Seater,Coimbatore,2014,65468.3385,Diesel,Manual,First,18.2,1248,73.8,8,3.88,Chevrolet
120,Hyundai i10 Magna,Kochi,2011,65423,Petrol,Manual,First,20.36,1197,78.9,5,3.16,Hyundai
663,Mahindra XUV500 W8 2WD,Coimbatore,2015,65386.10823,Diesel,Manual,First,15.1,2179,140,7,8.36,Mahindra
3333,Toyota Innova Crysta 2.8 ZX AT,Coimbatore,2017,65367,Diesel,Automatic,First,11.36,2755,171.5,7,20.14,Toyota
3328,Maruti Alto K10 2010-2014 VXI,Coimbatore,2012,65349,Petrol,Manual,First,20.92,998,67.1,5,2.81,Maruti
4358,BMW 6 Series 650i Coupe,Kochi,2010,65329,Diesel,Automatic,First,7.94,4395,450,4,20.72,BMW
676,Ford Figo Diesel ZXI,Coimbatore,2016,65287,Diesel,Manual,First,20,1399,68.05,5,4.45,Ford
670,Toyota Corolla Altis 1.8 G CVT,Delhi,2010,65282.54326,Petrol,Automatic,Second,14.28,1798,138.03,5,4,Toyota
2237,Nissan Terrano XL D Option,Hyderabad,2015,65280,Diesel,Manual,First,19.87,1461,83.14,5,5.8,Nissan
1895,Hyundai Santa Fe 4X4,Coimbatore,2013,65278,Diesel,Manual,First,14.66,2199,194.3,7,8.36,Hyundai
127,Hyundai i20 Sportz Diesel,Ahmedabad,2010,65266.73902,Diesel,Manual,First,23,1396,90,5,2.7,Hyundai
1834,BMW 5 Series 2013-2017 530d M Sport,Kochi,2015,65266,Diesel,Automatic,First,14.69,2993,258,5,31.75,BMW
3117,Maruti Ertiga VXI CNG,,2016,65263,CNG,Manual,First,17.5,1373,80.46,7,7.5,Maruti
1451,Fiat Punto EVO 1.2 Emotion,Hyderabad,2010,65257.96709,Petrol,Manual,First,15.7,1172,67,5,2.6,Fiat
2956,Renault Duster 110PS Diesel RxZ,Coimbatore,2016,65257,Diesel,Manual,First,19.01,1461,108.45,5,9.75,Renault
3486,Mahindra XUV500 W4,Bangalore,2014,65213,Diesel,Manual,First,16,2179,140,7,9.45,Mahindra
2733,Renault Duster 85PS Diesel RxL Option,Kochi,2015,65178,Diesel,Manual,First,19.87,1461,83.8,5,6.79,Renault
833,Toyota Innova 2.5 G3,Kolkata,2005,65175,Diesel,Manual,First,12.8,2494,102,8,3.25,Toyota
2897,Honda Brio V MT,Pune,2012,65167,Petrol,Manual,First,19.4,1198,86.8,5,3.28,Honda
2747,BMW X1 sDrive 20d Exclusive,Mumbai,2012,65148,Diesel,Automatic,First,15.06,1995,177,5,12.75,BMW
4268,Maruti Swift Dzire VDI,Hyderabad,2014,65144.78823,Diesel,Manual,First,26.59,1248,74,5,5.69,Maruti
1093,Ford Ikon 1.3 Flair,Chennai,2002,65134,Petrol,Manual,Third,13.8,1299,70,5,0.8,Ford
1486,Honda City 1.5 V MT,Delhi,2010,65100,Petrol,Manual,First,17,1497,118,5,3.15,Honda
142,Maruti Swift Dzire VXI,Hyderabad,2012,65097,Petrol,Manual,First,19.1,1197,85.8,5,4.7,Maruti
37,Maruti Alto LXi,Hyderabad,2009,65090,Petrol,Manual,First,19.7,796,46.3,5,2.15,Maruti
1999,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,Petrol,Manual,First,16.47,1198,73.9,5,3.25,Volkswagen
1781,Hyundai EON Era,Coimbatore,2013,65060,Petrol,Manual,First,21.1,814,55.2,5,3.32,Hyundai
771,Honda City 1.5 S MT,Delhi,2009,65055,Petrol,Manual,First,17,1497,118,5,2.75,Honda
3261,Maruti Wagon R LX DUO BSIII,Hyderabad,2007,65047,LPG,Manual,First,17.3,1061,57.5,5,1.95,Maruti
1288,Toyota Fortuner 2.8 2WD MT,Ahmedabad,2015,65012,Diesel,Manual,First,14.24,2755,174.5,7,18.9,Toyota
3012,Porsche Cayenne S Diesel,Coimbatore,2016,65003,Diesel,Automatic,First,13.6,4134,382,5,67.83,Porsche
1732,BMW 5 Series 520d Luxury Line,Delhi,2013,65000,Diesel,Automatic,First,22.48,1995,190,5,21.26,BMW
1389,BMW X3 xDrive20d Expedition,Bangalore,2015,65000,Diesel,Automatic,Second,18.56,1995,184,5,29,BMW
3730,Chevrolet Beat Diesel PS,Bangalore,2012,65000,Diesel,Manual,First,25.44,936,57.6,5,2.4,Chevrolet
1356,Chevrolet Beat LS,Pune,2012,65000,Petrol,Manual,First,18.6,1199,79.4,5,2.5,Chevrolet
2901,Chevrolet Beat LT,Pune,2011,65000,Petrol,Manual,Second,18.6,1199,79.4,5,2.5,Chevrolet
150,Chevrolet Cruze LTZ,Mumbai,2011,65000,Diesel,Manual,First,17.9,1998,147.9,5,4.55,Chevrolet
988,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2013,65000,Diesel,Manual,First,22.7,1498,89.84,5,5.1,Ford
1543,Ford Figo Petrol Titanium,Delhi,2011,65000,Petrol,Manual,First,15.6,1196,70,5,2.4,Ford
1338,Honda City 1.5 V MT,Bangalore,2011,65000,Petrol,Manual,First,17,1497,118,5,5.2,Honda
3067,Honda City i DTEC SV,Hyderabad,2014,65000,Diesel,Manual,First,26,1498,98.6,5,6.99,Honda
796,Hyundai Elantra CRDi S,Ahmedabad,2015,65000,Diesel,Manual,First,22.7,1582,126.2,5,7.75,Hyundai
3376,Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000,Diesel,Manual,First,24,1120,70,5,3.99,Hyundai
770,Hyundai Santro GLS II - Euro II,Bangalore,2011,65000,Petrol,Manual,Second,15,999,62,5,3.15,Hyundai
2221,Hyundai Sonata Embera 2.0L CRDi MT,Kolkata,2010,65000,Diesel,Manual,Second,13.6,1991,142,5,4.9,Hyundai
3549,Hyundai Verna 1.6 SX,Hyderabad,2012,65000,Diesel,Manual,First,22.32,1582,126.32,5,6.2,Hyundai
4505,Hyundai Verna SX CRDi AT,Hyderabad,2014,65000,Diesel,Automatic,First,19.08,1582,126.32,5,8.99,Hyundai
2535,Hyundai Xcent 1.1 CRDi SX Option,Jaipur,2014,65000,Diesel,Manual,First,24.4,1120,71,5,6,Hyundai
2946,Jaguar XF 3.0 Litre S Premium Luxury,Bangalore,2011,65000,Diesel,Automatic,First,14.74,2993,270.9,5,16,Jaguar
1099,Mahindra Bolero ZLX,Jaipur,2016,65000,Diesel,Manual,First,15.96,2523,62.1,7,7.21,Mahindra
4601,Mahindra Ssangyong Rexton RX7,Delhi,2014,65000,Diesel,Automatic,First,11.18,2696,184,7,10.5,Mahindra
3099,Mahindra XUV500 W8 2WD,Delhi,2013,65000,Diesel,Manual,Second,16,2179,140,7,5.75,Mahindra
1667,Maruti A-Star Vxi,Jaipur,2009,65000,Petrol,Manual,Second,19,998,66.1,5,2.05,Maruti
4785,Maruti Alto LXi,Chennai,2007,65000,Petrol,Manual,First,19.7,796,46.3,5,1.59,Maruti
2133,Maruti Ertiga VDI,Delhi,2017,65000,Diesel,Manual,First,25.47,1248,88.5,7,7.65,Maruti
1814,Maruti Ritz LDi,Jaipur,2013,65000,Diesel,Manual,First,23.2,1248,73.94,5,3.75,Maruti
4907,Maruti Swift Dzire VDi,Jaipur,2014,65000,Diesel,Manual,First,19.3,1248,73.9,5,5.31,Maruti
3111,Maruti Swift Dzire Vdi BSIV,Mumbai,2013,65000,Diesel,Manual,Second,19.3,1248,73.9,5,4.99,Maruti
3590,Maruti Swift VDI,Ahmedabad,2012,65000,Diesel,Manual,First,22.9,1248,74,5,3.9,Maruti
801,Maruti Swift VXI BSIII,Ahmedabad,2008,65000,Petrol,Manual,First,16.1,1298,88.2,5,2.71,Maruti
3392,Maruti Wagon R LXI,Delhi,2007,65000,Petrol,Manual,Second,18.9,998,67.1,5,1.25,Maruti
3942,Maruti Wagon R LXI BS IV,Delhi,2012,65000,Petrol,Manual,First,20.51,998,67.1,5,2.65,Maruti
1816,Maruti Wagon R LXI Minor,Jaipur,2006,65000,Petrol,Manual,First,18.9,1061,67,5,1.5,Maruti
2869,Maruti Zen LX,Kolkata,2003,65000,Petrol,Manual,First,17.3,993,60,5,0.65,Maruti
51,Mercedes-Benz New C-Class C 250 CDI Elegance,Hyderabad,2012,65000,Diesel,Automatic,First,14.94,2143,204,5,16,Mercedes-Benz
405,Renault Duster 110PS Diesel RxL,Jaipur,2013,65000,Diesel,Manual,Second,19.01,1461,108.45,5,5.5,Renault
3426,Skoda Fabia 1.2 MPI Classic,Delhi,2008,65000,Petrol,Manual,Second,17.5,1198,70,5,1.4,Skoda
4371,Skoda Superb Elegance 1.8 TSI AT,Delhi,2014,65000,Petrol,Automatic,First,13.7,1798,157.75,5,11.95,Skoda
355,Tata Indica Vista Quadrajet VX,Pune,2012,65000,Diesel,Manual,First,22.3,1248,74,5,2.5,Tata
3689,Tata Indigo CS eVX,Jaipur,2016,65000,Diesel,Manual,First,25,1396,69.01,5,2.8,Tata
2019,Tata Nano Lx,Pune,2011,65000,Petrol,Manual,Second,26,624,35,4,0.44,Tata
3787,Toyota Fortuner 4x2 AT,Delhi,2013,65000,Diesel,Automatic,First,12.55,2982,168.5,7,16.5,Toyota
806,Toyota Fortuner 4x2 Manual,Delhi,2015,65000,Diesel,Manual,First,13,2982,168.5,7,16.1,Toyota
3817,Toyota Innova 2.5 G4 Diesel 8-seater,Delhi,2011,65000,Diesel,Manual,First,12.8,2494,102,8,6.4,Toyota
4763,Toyota Innova 2.5 VX (Diesel) 7 Seater,Pune,2015,65000,Diesel,Manual,First,12.99,2494,100.6,7,15,Toyota
1566,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2013,65000,Diesel,Manual,Second,20.14,1498,88,5,3.5,Volkswagen
1302,Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Chennai,2015,65000,Diesel,Automatic,First,21.5,1498,108.5,5,6.25,Volkswagen
1005,Volkswagen Vento Petrol Highline,Pune,2013,65000,Petrol,Manual,Second,15.04,1598,103.6,5,4.5,Volkswagen
3861,Hyundai i10 Asta AT,Mumbai,2016,64984,Petrol,Automatic,First,16.95,1197,78.9,5,3.45,Hyundai
4187,Mahindra XUV500 W10 2WD,Coimbatore,2017,64961,Diesel,Manual,First,16,2179,140,7,16.13,Mahindra
3016,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2012,64901.89565,Diesel,Manual,Second,22.07,1199,73.9,5,2.65,Volkswagen
740,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Pune,2014,64889,Diesel,Automatic,First,15.5,1896,105,5,11.5,Volkswagen
1054,Maruti Wagon R VXI 1.2,Jaipur,2015,64876,Petrol,Manual,First,21.5,1197,81.8,5,3.5,Maruti
4609,Chevrolet Beat LS,,2011,64831,Petrol,Manual,First,18.6,1199,79.4,5,3.21,Chevrolet
1598,Volkswagen Polo Petrol Comfortline 1.2L,Chennai,2012,64806,Petrol,Manual,First,16.47,1198,73.9,5,3.65,Volkswagen
2430,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2015,64771,Diesel,Manual,First,12.8,2494,102,8,15.5,Toyota
3095,BMW 6 Series 640d Gran Coupe,Mumbai,2011,64740.05145,Diesel,Automatic,First,9.52,2993,313,4,49,BMW
386,Audi Q3 2.0 TDI,Hyderabad,2013,64733.84278,Diesel,Automatic,First,17.32,1968,150,5,19,Audi
2053,Honda Accord 2.4 M/T,Delhi,2012,64709,Petrol,Manual,Second,12.8,2354,177.6,5,6,Honda
486,Toyota Innova Crysta 2.4 VX MT,Mumbai,2016,64683.7905,Diesel,Manual,First,13.68,2393,147.8,7,17.11,Toyota
1511,Renault Duster 85PS Diesel RxL,Coimbatore,2015,64677,Diesel,Manual,First,20.45,1461,83.8,5,5.67,Renault
4585,Honda Amaze S i-DTEC,Ahmedabad,2014,64665.59496,Diesel,Manual,Second,25.8,1498,98.6,5,4.5,Honda
4211,Honda City i DTEC VX,Jaipur,2014,64648.46405,Diesel,Manual,First,25.1,1498,98.6,5,6.75,Honda
2709,Jaguar XE Portfolio,Mumbai,2017,64641.01678,Petrol,Automatic,First,13.5,1999,246.74,5,34.5,Jaguar
1353,Ford EcoSport 1.5 TDCi Titanium,Coimbatore,2014,64637,Diesel,Manual,First,22.77,1498,98.59,5,7.52,Ford
1132,Hyundai EON D Lite Plus,Coimbatore,2016,64624,Petrol,Manual,First,21.1,814,55.2,5,3.71,Hyundai
1107,Land Rover Range Rover 2.2L Prestige,Coimbatore,2014,64557,Diesel,Automatic,Second,12.7,2179,187.7,5,29.93,Land
1775,Hyundai Verna CRDi,Chennai,2009,64514,Diesel,Manual,First,16.8,1493,110,5,2.9,Hyundai
2506,Hyundai i20 Magna Optional 1.4 CRDi,Delhi,2013,64500,Diesel,Manual,First,21.9,1396,88.8,5,3.65,Hyundai
2513,Hyundai i10 Magna 1.1,Coimbatore,2013,64466,Petrol,Manual,First,19.81,1086,68.05,5,3.96,Hyundai
2265,Honda City i DTEC SV,Kochi,2014,64465,Diesel,Manual,First,26,1498,98.6,5,6.22,Honda
1685,Volkswagen Vento Diesel Comfortline,Pune,2013,64430,Diesel,Manual,First,20.54,1598,103.6,5,5.2,Volkswagen
